Year, Number of Drawdowns, Percent of Year in Drawdown, Average Days of Drawdown, SD of Drawdown, Average Percent Difference, SD Percent Difference, Average Rate of Change, SD Rate of Change, Max Daily Drawdown
1997,1,0.038356164383561646,14.0,0.0,-0.0032042555865042775,0.0,-1.3909090909090247,0.0,-15.299999999999272
1998,1,0.0273972602739726,10.0,0.0,-0.003309385669103362,0.0,-2.2571428571428833,0.0,-15.800000000000182
1999,3,0.1863013698630137,22.666666666666668,10.370899457402697,-0.0013978595845211474,0.0007134343135761302,-0.35555555555555557,0.04361363390779185,-10.0
2000,4,0.273972602739726,25.0,17.014699527173555,-0.0015207479947318301,0.0014475504480121265,-0.5503289473684211,0.27181225794007524,-17.0
2001,3,0.2273972602739726,27.666666666666668,27.824849006278942,-0.0024782978456711594,0.0018095226615975363,-3.6975694444443232,4.739346020717192,-23.0
2002,1,0.0958904109589041,35.0,0.0,-0.0038700795003317077,0.0,-0.5762500000000159,0.0,-18.44000000000051
2003,2,0.11232876712328767,20.5,10.5,-0.0014378685931379098,0.0010039285863972013,-0.7224999999998707,0.30749999999987465,-11.61999999999989
2004,1,0.04657534246575343,17.0,0.0,-0.0015653370418918086,0.0,-0.5314285714286078,0.0,-7.440000000000509
2005,4,0.28493150684931506,26.0,34.08078637590395,-0.001005661422914458,0.0014639475811889695,-0.26699404761898277,0.11346073068630927,-16.909999999999854
2006,5,0.34794520547945207,25.4,35.30212458195682,-0.0010924611027902965,0.0013183365363789777,-0.3828829493086781,0.3321071831062181,-17.30999999999949
2007,5,0.3835616438356164,28.0,32.440715158578115,-0.0012792145801248905,0.002074012907084747,-0.15262564651320373,0.07083367994365566,-25.82000000000062
2008,7,0.3150684931506849,16.428571428571427,20.804238186740033,-0.000997909823365597,0.0016694505584730842,-0.5243668831168501,0.6187015148464587,-23.88000000000011
2009,2,0.2273972602739726,41.5,33.5,-0.0023322288703185225,0.0020758078353863576,-0.7561111111112382,0.46388888888901647,-21.039999999999964
2010,1,0.1917808219178082,70.0,0.0,-0.0054384843499491395,0.0,-0.3873134328358182,0.0,-25.949999999999818
2011,3,0.2191780821917808,26.666666666666668,14.817407180595245,-0.0014629310480966731,0.0008770128781075755,-0.32370065789468616,0.06159279692006628,-11.050000000000182
2012,1,0.24383561643835616,89.0,0.0,-0.005811541797429803,0.0,-0.32255813953488116,0.0,-27.73999999999978
2013,1,0.20273972602739726,74.0,0.0,-0.007565605689537207,0.0,-0.507323943661978,0.0,-36.02000000000044
2014,2,0.18082191780821918,33.0,16.0,-0.004313171334676499,8.808810766290382e-06,-0.9416836734693956,0.5233163265306201,-20.51000000000022
2015,1,0.2136986301369863,78.0,0.0,-0.007302812507221972,0.0,-0.4573684210526345,0.0,-34.76000000000022
2016,1,0.26301369863013696,96.0,0.0,-0.007807348735243164,0.0,-0.39978494623656224,0.0,-37.18000000000029
2017,3,0.336986301369863,41.0,43.18178628387977,-0.0017066159141633332,0.0016143850526476081,-0.3096289486091621,0.22322027443086398,-18.890000000000327
2018,1,0.3013698630136986,110.0,0.0,-0.005552075323853601,0.0,-0.24537037037037038,0.0,-26.5
2019,2,0.25753424657534246,47.0,38.0,-0.0022939208705613475,0.002132637642550758,-0.17389880952383746,0.07764880952378289,-21.13000000000011
2020,2,0.30684931506849317,56.0,42.0,-0.0020432381603382845,0.001731121759773588,-0.1605623242736557,0.025107778819130067,-18.01000000000022
